,seqlength,par1_size,par2_size,RF,F1,runtime
501,1000,7,558,2,99.91134751773049,7.366053104400635
502,1000,1,564,0,100.0,4.873511552810669
503,1000,9,556,0,100.0,7.767711162567139
504,1000,1,564,0,100.0,4.864135980606079
505,1000,5,560,6,99.7340425531915,7.049968004226685
506,1000,3,562,0,100.0,6.921047687530518
507,1000,1,564,0,100.0,4.875077247619629
508,1000,3,562,2,99.91134751773049,6.747497320175171
509,1000,1,564,0,100.0,4.8829505443573
510,1000,3,562,10,99.55673758865247,6.763005018234253
511,1000,1,564,0,100.0,4.854258298873901
512,1000,6,559,8,99.64539007092199,7.327184438705444
513,1000,5,560,4,99.82269503546101,7.097735166549683
514,1000,1,564,8,99.64539007092199,4.9611217975616455
515,1000,3,562,0,100.0,6.750391960144043
